year,name,fips,type,Data_Value_Type,Census population,Number of PWS adjusting fluoride,Number of PWS consecutive to systems with optimal fluoride levels,Number of PWS providing fluoridated water,Number of PWS with fluoride below the recommended level,Number of PWS with naturally occurring fluoride at or above optimal levels,PWS population,PWS population receiving fluoridated water from PWS adjusting fluoride,PWS population receiving fluoridated water from PWS consecutive to systems with optimal fluoride levels,PWS population receiving fluoridated water from PWS with natural fluoride at or above the recommended level,PWS population receiving water from PWS with fluoride below the recommended level,Percentage of PWS population receiving fluoridated water,Percentage of PWS population receiving fluoridated water from PWS adjusting fluoride,Percentage of PWS population receiving fluoridated water from PWS consecutive to systems with optimal fluoride levels,Percentage of PWS population receiving fluoridated water from PWS with natural fluoride at or above the recommended level,Percentage of PWS population receiving water from PWS with less than the recommended level,Population on fluoridated drinking water systems,Total number of PWS
2020,Brooke County,54009,Consecutive,Number of PWS,,,2,,,,,,,,,,,,,,,
2020,Brooks County,48047,Fluoridated,Percent,,,,,,,,,,,,97.1,,,,,,
2020,Brooks County,48047,Census,Population,7030,,,,,,,,,,,,,,,,,
2020,Brooks County,48047,Consecutive,Number of PWS,,,0,,,,,,,,,,,,,,,
2020,Brooks County,48047,Consecutive,Percent,,,,,,,,,,,,,,,,,,
2020,Brooks County,48047,Consecutive,Population,,,,,,,,,,,,,,,,,,
2020,Brooks County,48047,Fluoridated,Number of PWS,,,,1,,,,,,,,,,,,,,
2020,Brooks County,48047,Fluoridated,Population,,,,,,,,,,,,,,,,,7148,
2020,Brooks County,48047,Non-Fluoridated,Percent,,,,,,,,,,,,,,,,2.9,,
2020,Brooks County,48047,Natural,Percent,,,,,,,,,,,,,,,97.1,,,
2020,Brooks County,48047,Natural,Population,,,,,,,,,,7148,,,,,,,,
2020,Brooks County,48047,Non-Fluoridated,Number of PWS,,,,,1,,,,,,,,,,,,,
2020,Brooks County,48047,Non-Fluoridated,Population,,,,,,,,,,,214,,,,,,,
2020,Brooks County,48047,Total,Number of PWS,,,,,,,,,,,,,,,,,,2
2020,Brooks County,48047,Total,Population,,,,,,,7362,,,,,,,,,,,
2020,Brooks County,48047,Adjusted,Population,,,,,,,,,,,,,,,,,,
2020,Brooks County,48047,Natural,Number of PWS,,,,,,1,,,,,,,,,,,,
2020,Brooks County,48047,Adjusted,Percent,,,,,,,,,,,,,,,,,,
2020,Brooks County,13027,Consecutive,Population,,,,,,,,,,,,,,,,,,
2020,Brooks County,13027,Total,Population,,,,,,,7514,,,,,,,,,,,
2020,Brooks County,13027,Adjusted,Number of PWS,,3,,,,,,,,,,,,,,,,
2020,Brooks County,13027,Adjusted,Percent,,,,,,,,,,,,,74.7,,,,,
2020,Brooks County,13027,Adjusted,Population,,,,,,,,5614,,,,,,,,,,
2020,Brooks County,13027,Census,Population,16232,,,,,,,,,,,,,,,,,
2020,Brooks County,13027,Consecutive,Number of PWS,,,0,,,,,,,,,,,,,,,
2020,Brooks County,48047,Adjusted,Number of PWS,,0,,,,,,,,,,,,,,,,
2020,Brooks County,13027,Fluoridated,Number of PWS,,,,3,,,,,,,,,,,,,,
2020,Brooks County,13027,Fluoridated,Percent,,,,,,,,,,,,74.7,,,,,,
2020,Brooks County,13027,Consecutive,Percent,,,,,,,,,,,,,,,,,,
2020,Brooks County,13027,Natural,Number of PWS,,,,,,0,,,,,,,,,,,,
2020,Brooks County,13027,Natural,Percent,,,,,,,,,,,,,,,0,,,
2020,Brooks County,13027,Natural,Population,,,,,,,,,,0,,,,,,,,
2020,Brooks County,13027,Non-Fluoridated,Number of PWS,,,,,11,,,,,,,,,,,,,
2020,Brooks County,13027,Non-Fluoridated,Percent,,,,,,,,,,,,,,,,25.3,,
2020,Brooks County,13027,Non-Fluoridated,Population,,,,,,,,,,,1899,,,,,,,
2020,Brooks County,13027,Total,Number of PWS,,,,,,,,,,,,,,,,,,14
2020,Brooks County,13027,Fluoridated,Population,,,,,,,,,,,,,,,,,5614,
2020,Broomfield County,8014,Natural,Percent,,,,,,,,,,,,,,,0,,,
2020,Broomfield County,8014,Total,Population,,,,,,,89449,,,,,,,,,,,
2020,Broomfield County,8014,Total,Number of PWS,,,,,,,,,,,,,,,,,,1
2020,Broomfield County,8014,Non-Fluoridated,Population,,,,,,,,,,,0,,,,,,,
2020,Broomfield County,8014,Non-Fluoridated,Percent,,,,,,,,,,,,,,,,0,,
2020,Broomfield County,8014,Non-Fluoridated,Number of PWS,,,,,0,,,,,,,,,,,,,
2020,Broomfield County,8014,Natural,Population,,,,,,,,,,0,,,,,,,,
2020,Broomfield County,8014,Natural,Number of PWS,,,,,,0,,,,,,,,,,,,
2020,Broomfield County,8014,Consecutive,Percent,,,,,,,,,,,,,,100,,,,
2020,Broomfield County,8014,Fluoridated,Percent,,,,,,,,,,,,100,,,,,,
2020,Broomfield County,8014,Fluoridated,Population,,,,,,,,,,,,,,,,,89449,
2020,Broomfield County,8014,Adjusted,Percent,,,,,,,,,,,,,,,,,,
2020,Broomfield County,8014,Adjusted,Population,,,,,,,,,,,,,,,,,,
2020,Broomfield County,8014,Census,Population,74513,,,,,,,,,,,,,,,,,
2020,Broomfield County,8014,Adjusted,Number of PWS,,0,,,,,,,,,,,,,,,,
2020,Broomfield County,8014,Consecutive,Population,,,,,,,,,89449,,,,,,,,,
2020,Broomfield County,8014,Fluoridated,Number of PWS,,,,1,,,,,,,,,,,,,,
2020,Broomfield County,8014,Consecutive,Number of PWS,,,1,,,,,,,,,,,,,,,
2020,Broward County,12011,Natural,Percent,,,,,,,,,,,,,,,0,,,
2020,Broward County,12011,Total,Population,,,,,,,1696874,,,,,,,,,,,
2020,Broward County,12011,Total,Number of PWS,,,,,,,,,,,,,,,,,,36
2020,Broward County,12011,Non-Fluoridated,Population,,,,,,,,,,,0,,,,,,,
2020,Broward County,12011,Non-Fluoridated,Percent,,,,,,,,,,,,,,,,0,,
2020,Broward County,12011,Non-Fluoridated,Number of PWS,,,,,0,,,,,,,,,,,,,
2020,Broward County,12011,Natural,Population,,,,,,,,,,0,,,,,,,,
2020,Broward County,12011,Natural,Number of PWS,,,,,,0,,,,,,,,,,,,
2020,Broward County,12011,Fluoridated,Number of PWS,,,,36,,,,,,,,,,,,,,
2020,Broward County,12011,Fluoridated,Percent,,,,,,,,,,,,100,,,,,,
2020,Broward County,12011,Consecutive,Population,,,,,,,,,186534,,,,,,,,,
2020,Broward County,12011,Consecutive,Percent,,,,,,,,,,,,,,11,,,,
2020,Broward County,12011,Consecutive,Number of PWS,,,9,,,,,,,,,,,,,,,
2020,Broward County,12011,Census,Population,1941516,,,,,,,,,,,,,,,,,
2020,Broward County,12011,Adjusted,Population,,,,,,,,1510340,,,,,,,,,,
2020,Broward County,12011,Adjusted,Percent,,,,,,,,,,,,,89,,,,,
2020,Broward County,12011,Adjusted,Number of PWS,,27,,,,,,,,,,,,,,,,
2020,Broward County,12011,Fluoridated,Population,,,,,,,,,,,,,,,,,1696874,
2020,Brown County,31017,Natural,Number of PWS,,,,,,0,,,,,,,,,,,,
2020,Brown County,31017,Natural,Percent,,,,,,,,,,,,,,,0,,,
2020,Brown County,31017,Natural,Population,,,,,,,,,,0,,,,,,,,
2020,Brown County,31017,Non-Fluoridated,Number of PWS,,,,,2,,,,,,,,,,,,,
2020,Brown County,31017,Non-Fluoridated,Percent,,,,,,,,,,,,,,,,100,,
2020,Brown County,48049,Adjusted,Number of PWS,,0,,,,,,,,,,,,,,,,
2020,Brown County,31017,Total,Number of PWS,,,,,,,,,,,,,,,,,,2
2020,Brown County,31017,Total,Population,,,,,,,2293,,,,,,,,,,,
2020,Brown County,31017,Fluoridated,Population,,,,,,,,,,,,,,,,,0,
2020,Brown County,48049,Adjusted,Percent,,,,,,,,,,,,,,,,,,
2020,Brown County,48049,Adjusted,Population,,,,,,,,,,,,,,,,,,
2020,Brown County,48049,Census,Population,38002,,,,,,,,,,,,,,,,,
2020,Brown County,31017,Non-Fluoridated,Population,,,,,,,,,,,2293,,,,,,,
2020,Brown County,31017,Fluoridated,Percent,,,,,,,,,,,,0,,,,,,
2020,Brown County,31017,Consecutive,Number of PWS,,,0,,,,,,,,,,,,,,,
2020,Brown County,31017,Consecutive,Population,,,,,,,,,,,,,,,,,,
2020,Brown County,31017,Consecutive,Percent,,,,,,,,,,,,,,,,,,
2020,Brown County,31017,Census,Population,2903,,,,,,,,,,,,,,,,,
2020,Brown County,31017,Adjusted,Population,,,,,,,,,,,,,,,,,,
2020,Brown County,31017,Adjusted,Percent,,,,,,,,,,,,,,,,,,
2020,Brown County,31017,Adjusted,Number of PWS,,0,,,,,,,,,,,,,,,,
2020,Brown County,27015,Total,Population,,,,,,,20027,,,,,,,,,,,
2020,Brown County,27015,Total,Number of PWS,,,,,,,,,,,,,,,,,,8
2020,Brown County,27015,Natural,Population,,,,,,,,,,0,,,,,,,,
2020,Brown County,27015,Non-Fluoridated,Population,,,,,,,,,,,90,,,,,,,
2020,Brown County,27015,Non-Fluoridated,Percent,,,,,,,,,,,,,,,,0.4,,
2020,Brown County,27015,Non-Fluoridated,Number of PWS,,,,,1,,,,,,,,,,,,,
2020,Brown County,48049,Consecutive,Number of PWS,,,0,,,,,,,,,,,,,,,
2020,Brown County,31017,Fluoridated,Number of PWS,,,,0,,,,,,,,,,,,,,
2020,Brown County,48049,Consecutive,Percent,,,,,,,,,,,,,,,,,,
2020,Brown County,55009,Non-Fluoridated,Percent,,,,,,,,,,,,,,,,2.9,,
2020,Brown County,48049,Fluoridated,Number of PWS,,,,0,,,,,,,,,,,,,,
2020,Brown County,27015,Natural,Percent,,,,,,,,,,,,,,,0,,,
2020,Brown County,55009,Total,Population,,,,,,,237601,,,,,,,,,,,
2020,Brown County,55009,Total,Number of PWS,,,,,,,,,,,,,,,,,,21
2020,Brown County,55009,Non-Fluoridated,Population,,,,,,,,,,,6897,,,,,,,
2020,Brown County,55009,Non-Fluoridated,Number of PWS,,,,,3,,,,,,,,,,,,,
2020,Brown County,55009,Natural,Population,,,,,,,,,,4159,,,,,,,,
2020,Brown County,55009,Natural,Percent,,,,,,,,,,,,,,,1.8,,,
2020,Brown County,55009,Natural,Number of PWS,,,,,,3,,,,,,,,,,,,
2020,Brown County,55009,Fluoridated,Population,,,,,,,,,,,,,,,,,230704,
2020,Brown County,55009,Fluoridated,Percent,,,,,,,,,,,,97.1,,,,,,
2020,Brown County,55009,Fluoridated,Number of PWS,,,,18,,,,,,,,,,,,,,
2020,Brown County,55009,Consecutive,Population,,,,,,,,,113289,,,,,,,,,
2020,Brown County,55009,Consecutive,Percent,,,,,,,,,,,,,,47.7,,,,
2020,Brown County,48049,Consecutive,Population,,,,,,,,,,,,,,,,,,
2020,Brown County,55009,Consecutive,Number of PWS,,,12,,,,,,,,,,,,,,,
2020,Brown County,55009,Adjusted,Population,,,,,,,,113256,,,,,,,,,,
2020,Brown County,55009,Adjusted,Percent,,,,,,,,,,,,,47.7,,,,,
2020,Brown County,55009,Adjusted,Number of PWS,,3,,,,,,,,,,,,,,,,
2020,Brown County,48049,Total,Population,,,,,,,42180,,,,,,,,,,,
2020,Brown County,48049,Total,Number of PWS,,,,,,,,,,,,,,,,,,10
2020,Brown County,48049,Non-Fluoridated,Population,,,,,,,,,,,42180,,,,,,,
2020,Brown County,48049,Non-Fluoridated,Percent,,,,,,,,,,,,,,,,100,,
2020,Brown County,48049,Non-Fluoridated,Number of PWS,,,,,10,,,,,,,,,,,,,
2020,Brown County,48049,Natural,Population,,,,,,,,,,0,,,,,,,,
2020,Brown County,48049,Natural,Percent,,,,,,,,,,,,,,,0,,,
2020,Brown County,48049,Natural,Number of PWS,,,,,,0,,,,,,,,,,,,
2020,Brown County,48049,Fluoridated,Population,,,,,,,,,,,,,,,,,0,
2020,Brown County,48049,Fluoridated,Percent,,,,,,,,,,,,0,,,,,,
2020,Brown County,55009,Census,Population,268741,,,,,,,,,,,,,,,,,
2020,Brown County,27015,Natural,Number of PWS,,,,,,0,,,,,,,,,,,,
2020,Brown County,17009,Non-Fluoridated,Population,,,,,,,,,,,0,,,,,,,
2020,Brown County,27015,Fluoridated,Percent,,,,,,,,,,,,99.6,,,,,,
2020,Brown County,18013,Natural,Percent,,,,,,,,,,,,,,,0,,,
2020,Brown County,18013,Natural,Number of PWS,,,,,,0,,,,,,,,,,,,
2020,Brown County,18013,Fluoridated,Population,,,,,,,,,,,,,,,,,14310,
2020,Brown County,18013,Fluoridated,Percent,,,,,,,,,,,,100,,,,,,
2020,Brown County,18013,Fluoridated,Number of PWS,,,,4,,,,,,,,,,,,,,
2020,Brown County,18013,Consecutive,Population,,,,,,,,,6733,,,,,,,,,
2020,Brown County,18013,Consecutive,Number of PWS,,,2,,,,,,,,,,,,,,,
2020,Brown County,18013,Census,Population,15470,,,,,,,,,,,,,,,,,
2020,Brown County,18013,Adjusted,Population,,,,,,,,7577,,,,,,,,,,
2020,Brown County,18013,Adjusted,Percent,,,,,,,,,,,,,52.9,,,,,
2020,Brown County,18013,Adjusted,Number of PWS,,2,,,,,,,,,,,,,,,,
2020,Brown County,17009,Total,Population,,,,,,,3434,,,,,,,,,,,
2020,Brown County,17009,Total,Number of PWS,,,,,,,,,,,,,,,,,,4
2020,Brown County,18013,Natural,Population,,,,,,,,,,0,,,,,,,,
2020,Brown County,17009,Adjusted,Number of PWS,,1,,,,,,,,,,,,,,,,
2020,Brown County,17009,Non-Fluoridated,Number of PWS,,,,,0,,,,,,,,,,,,,
2020,Brown County,17009,Natural,Population,,,,,,,,,,0,,,,,,,,
2020,Brown County,17009,Natural,Percent,,,,,,,,,,,,,,,0,,,
2020,Brown County,17009,Natural,Number of PWS,,,,,,0,,,,,,,,,,,,
2020,Brown County,17009,Fluoridated,Population,,,,,,,,,,,,,,,,,3434,
2020,Brown County,17009,Fluoridated,Percent,,,,,,,,,,,,100,,,,,,
2020,Brown County,17009,Fluoridated,Number of PWS,,,,4,,,,,,,,,,,,,,
2020,Brown County,17009,Consecutive,Population,,,,,,,,,3036,,,,,,,,,
2020,Brown County,17009,Consecutive,Percent,,,,,,,,,,,,,,88.4,,,,
2020,Brown County,17009,Consecutive,Number of PWS,,,3,,,,,,,,,,,,,,,
2020,Brown County,17009,Census,Population,6217,,,,,,,,,,,,,,,,,
2020,Brown County,17009,Adjusted,Population,,,,,,,,398,,,,,,,,,,
2020,Brown County,17009,Adjusted,Percent,,,,,,,,,,,,,11.6,,,,,
2020,Brown County,17009,Non-Fluoridated,Percent,,,,,,,,,,,,,,,,0,,
2020,Brown County,18013,Non-Fluoridated,Number of PWS,,,,,0,,,,,,,,,,,,,
2020,Brown County,18013,Consecutive,Percent,,,,,,,,,,,,,,47.1,,,,
2020,Brown County,18013,Non-Fluoridated,Population,,,,,,,,,,,0,,,,,,,
2020,Brown County,27015,Fluoridated,Number of PWS,,,,7,,,,,,,,,,,,,,
2020,Brown County,27015,Consecutive,Population,,,,,,,,,86,,,,,,,,,
2020,Brown County,27015,Consecutive,Percent,,,,,,,,,,,,,,0.4,,,,
2020,Brown County,27015,Consecutive,Number of PWS,,,1,,,,,,,,,,,,,,,
2020,Brown County,27015,Census,Population,25885,,,,,,,,,,,,,,,,,
2020,Brown County,27015,Adjusted,Population,,,,,,,,19851,,,,,,,,,,
2020,Brown County,18013,Non-Fluoridated,Percent,,,,,,,,,,,,,,,,0,,
2020,Brown County,27015,Adjusted,Number of PWS,,6,,,,,,,,,,,,,,,,
2020,Brown County,20013,Total,Population,,,,,,,7076,,,,,,,,,,,
2020,Brown County,20013,Total,Number of PWS,,,,,,,,,,,,,,,,,,12
2020,Brown County,20013,Non-Fluoridated,Population,,,,,,,,,,,1975,,,,,,,
2020,Brown County,20013,Non-Fluoridated,Percent,,,,,,,,,,,,,,,,27.9,,
2020,Brown County,20013,Non-Fluoridated,Number of PWS,,,,,4,,,,,,,,,,,,,
2020,Brown County,20013,Natural,Population,,,,,,,,,,0,,,,,,,,
2020,Brown County,27015,Adjusted,Percent,,,,,,,,,,,,,99.1,,,,,
2020,Brown County,20013,Natural,Number of PWS,,,,,,0,,,,,,,,,,,,
2020,Brown County,20013,Natural,Percent,,,,,,,,,,,,,,,0,,,
2020,Brown County,18013,Total,Number of PWS,,,,,,,,,,,,,,,,,,4
2020,Brown County,18013,Total,Population,,,,,,,14310,,,,,,,,,,,
2020,Brown County,20013,Adjusted,Number of PWS,,2,,,,,,,,,,,,,,,,
2020,Brown County,20013,Adjusted,Percent,,,,,,,,,,,,,43.6,,,,,
2020,Brown County,20013,Adjusted,Population,,,,,,,,3084,,,,,,,,,,
2020,Brown County,20013,Census,Population,9473,,,,,,,,,,,,,,,,,
2020,Brown County,27015,Fluoridated,Population,,,,,,,,,,,,,,,,,19937,
2020,Brown County,20013,Consecutive,Number of PWS,,,6,,,,,,,,,,,,,,,
2020,Brown County,20013,Consecutive,Percent,,,,,,,,,,,,,,28.5,,,,
2020,Brown County,20013,Consecutive,Population,,,,,,,,,2016,,,,,,,,,
2020,Brown County,20013,Fluoridated,Number of PWS,,,,8,,,,,,,,,,,,,,
2020,Brown County,20013,Fluoridated,Percent,,,,,,,,,,,,72.1,,,,,,
2020,Brown County,20013,Fluoridated,Population,,,,,,,,,,,,,,,,,5100,
2020,Brunswick County,51025,Adjusted,Population,,,,,,,,4957,,,,,,,,,,
2020,Brunswick County,51025,Census,Population,15806,,,,,,,,,,,,,,,,,
2020,Brunswick County,51025,Consecutive,Number of PWS,,,2,,,,,,,,,,,,,,,
2020,Brunswick County,51025,Consecutive,Percent,,,,,,,,,,,,,,10,,,,
2020,Brunswick County,51025,Consecutive,Population,,,,,,,,,589,,,,,,,,,
2020,Brunswick County,51025,Fluoridated,Number of PWS,,,,5,,,,,,,,,,,,,,
2020,Brunswick County,51025,Fluoridated,Percent,,,,,,,,,,,,94.4,,,,,,
2020,Brunswick County,51025,Natural,Percent,,,,,,,,,,,,,,,0.5,,,
2020,Brunswick County,51025,Natural,Number of PWS,,,,,,1,,,,,,,,,,,,
2020,Brunswick County,51025,Adjusted,Percent,,,,,,,,,,,,,83.9,,,,,
2020,Brunswick County,51025,Natural,Population,,,,,,,,,,29,,,,,,,,
2020,Brunswick County,51025,Non-Fluoridated,Number of PWS,,,,,5,,,,,,,,,,,,,
2020,Brunswick County,51025,Non-Fluoridated,Percent,,,,,,,,,,,,,,,,5.6,,
2020,Brunswick County,51025,Non-Fluoridated,Population,,,,,,,,,,,331,,,,,,,
2020,Brunswick County,51025,Total,Population,,,,,,,5905,,,,,,,,,,,
2020,Brunswick County,51025,Fluoridated,Population,,,,,,,,,,,,,,,,,5574,
2020,Brunswick County,51025,Total,Number of PWS,,,,,,,,,,,,,,,,,,10
2020,Brunswick County,51025,Adjusted,Number of PWS,,2,,,,,,,,,,,,,,,,
2020,Brunswick County,37019,Total,Number of PWS,,,,,,,,,,,,,,,,,,14
2020,Brunswick County,37019,Total,Population,,,,,,,180562,,,,,,,,,,,
2020,Brunswick County,37019,Adjusted,Percent,,,,,,,,,,,,,56.1,,,,,
2020,Brunswick County,37019,Adjusted,Population,,,,,,,,101337,,,,,,,,,,
2020,Brunswick County,37019,Census,Population,138084,,,,,,,,,,,,,,,,,
2020,Brunswick County,37019,Consecutive,Number of PWS,,,13,,,,,,,,,,,,,,,
2020,Brunswick County,37019,Consecutive,Percent,,,,,,,,,,,,,,43.9,,,,
2020,Brunswick County,37019,Consecutive,Population,,,,,,,,,79224,,,,,,,,,
2020,Brunswick County,37019,Fluoridated,Number of PWS,,,,14,,,,,,,,,,,,,,
2020,Brunswick County,37019,Adjusted,Number of PWS,,1,,,,,,,,,,,,,,,,
2020,Brunswick County,37019,Fluoridated,Population,,,,,,,,,,,,,,,,,180562,
2020,Brunswick County,37019,Natural,Number of PWS,,,,,,0,,,,,,,,,,,,
2020,Brunswick County,37019,Natural,Percent,,,,,,,,,,,,,,,0,,,
2020,Brunswick County,37019,Natural,Population,,,,,,,,,,0,,,,,,,,
2020,Brunswick County,37019,Non-Fluoridated,Number of PWS,,,,,0,,,,,,,,,,,,,
2020,Brunswick County,37019,Non-Fluoridated,Percent,,,,,,,,,,,,,,,,0,,
2020,Brunswick County,37019,Non-Fluoridated,Population,,,,,,,,,,,0,,,,,,,
2020,Brunswick County,37019,Fluoridated,Percent,,,,,,,,,,,,100,,,,,,
2020,Bryan County,40013,Census,Population,46293,,,,,,,,,,,,,,,,,
2020,Bryan County,40013,Consecutive,Number of PWS,,,0,,,,,,,,,,,,,,,
2020,Bryan County,40013,Consecutive,Population,,,,,,,,,,,,,,,,,,
2020,Bryan County,40013,Fluoridated,Number of PWS,,,,2,,,,,,,,,,,,,,
2020,Bryan County,40013,Fluoridated,Percent,,,,,,,,,,,,2.2,,,,,,
2020,Bryan County,40013,Fluoridated,Population,,,,,,,,,,,,,,,,,846,
2020,Bryan County,40013,Non-Fluoridated,Number of PWS,,,,,11,,,,,,,,,,,,,
2020,Bryan County,40013,Natural,Percent,,,,,,,,,,,,,,,2.2,,,
2020,Bryan County,40013,Natural,Population,,,,,,,,,,846,,,,,,,,
2020,Bryan County,40013,Non-Fluoridated,Percent,,,,,,,,,,,,,,,,97.8,,
2020,Bryan County,40013,Non-Fluoridated,Population,,,,,,,,,,,37195,,,,,,,
2020,Bryan County,40013,Total,Number of PWS,,,,,,,,,,,,,,,,,,13
2020,Bryan County,40013,Total,Population,,,,,,,38040,,,,,,,,,,,
2020,Bryan County,40013,Adjusted,Population,,,,,,,,,,,,,,,,,,
2020,Bryan County,40013,Natural,Number of PWS,,,,,,2,,,,,,,,,,,,
2020,Bryan County,40013,Adjusted,Percent,,,,,,,,,,,,,,,,,,
2020,Bryan County,40013,Consecutive,Percent,,,,,,,,,,,,,,,,,,
2020,Bryan County,13029,Total,Population,,,,,,,29721,,,,,,,,,,,
2020,Bryan County,13029,Adjusted,Number of PWS,,1,,,,,,,,,,,,,,,,
2020,Bryan County,40013,Adjusted,Number of PWS,,0,,,,,,,,,,,,,,,,
2020,Bryan County,13029,Adjusted,Percent,,,,,,,,,,,,,8.2,,,,,
2020,Bryan County,13029,Adjusted,Population,,,,,,,,2433,,,,,,,,,,
2020,Bryan County,13029,Consecutive,Number of PWS,,,0,,,,,,,,,,,,,,,
2020,Bryan County,13029,Consecutive,Percent,,,,,,,,,,,,,,,,,,
2020,Bryan County,13029,Consecutive,Population,,,,,,,,,,,,,,,,,,
2020,Bryan County,13029,Fluoridated,Number of PWS,,,,2,,,,,,,,,,,,,,
2020,Bryan County,13029,Census,Population,44999,,,,,,,,,,,,,,,,,
2020,Bryan County,13029,Fluoridated,Population,,,,,,,,,,,,,,,,,2687,
2020,Bryan County,13029,Natural,Number of PWS,,,,,,1,,,,,,,,,,,,
2020,Bryan County,13029,Natural,Percent,,,,,,,,,,,,,,,0.9,,,
2020,Bryan County,13029,Natural,Population,,,,,,,,,,253,,,,,,,,
2020,Bryan County,13029,Non-Fluoridated,Number of PWS,,,,,42,,,,,,,,,,,,,
2020,Bryan County,13029,Non-Fluoridated,Percent,,,,,,,,,,,,,,,,91,,
2020,Bryan County,13029,Fluoridated,Percent,,,,,,,,,,,,9,,,,,,
2020,Bryan County,13029,Non-Fluoridated,Population,,,,,,,,,,,27035,,,,,,,
2020,Bryan County,13029,Total,Number of PWS,,,,,,,,,,,,,,,,,,44
2020,Buchanan County,29021,Natural,Number of PWS,,,,,,0,,,,,,,,,,,,
2020,Buchanan County,51027,Adjusted,Number of PWS,,0,,,,,,,,,,,,,,,,
2020,Buchanan County,29021,Total,Population,,,,,,,72585,,,,,,,,,,,
2020,Buchanan County,29021,Total,Number of PWS,,,,,,,,,,,,,,,,,,4
2020,Buchanan County,29021,Non-Fluoridated,Number of PWS,,,,,0,,,,,,,,,,,,,
2020,Buchanan County,29021,Non-Fluoridated,Percent,,,,,,,,,,,,,,,,0,,
2020,Buchanan County,29021,Natural,Population,,,,,,,,,,0,,,,,,,,
2020,Buchanan County,29021,Natural,Percent,,,,,,,,,,,,,,,0,,,
2020,Buchanan County,51027,Adjusted,Population,,,,,,,,,,,,,,,,,,
2020,Buchanan County,29021,Non-Fluoridated,Population,,,,,,,,,,,0,,,,,,,
2020,Buchanan County,51027,Census,Population,20216,,,,,,,,,,,,,,,,,
2020,Buchanan County,51027,Non-Fluoridated,Number of PWS,,,,,2,,,,,,,,,,,,,
2020,Buchanan County,51027,Consecutive,Percent,,,,,,,,,,,,,,99.3,,,,
2020,Buchanan County,51027,Consecutive,Population,,,,,,,,,18863,,,,,,,,,
2020,Buchanan County,51027,Fluoridated,Number of PWS,,,,2,,,,,,,,,,,,,,
2020,Buchanan County,51027,Fluoridated,Percent,,,,,,,,,,,,99.3,,,,,,
2020,Buchanan County,51027,Fluoridated,Population,,,,,,,,,,,,,,,,,18863,
2020,Buchanan County,51027,Natural,Number of PWS,,,,,,0,,,,,,,,,,,,
2020,Buchanan County,51027,Natural,Population,,,,,,,,,,0,,,,,,,,
2020,Buchanan County,51027,Non-Fluoridated,Percent,,,,,,,,,,,,,,,,0.7,,
2020,Buchanan County,51027,Non-Fluoridated,Population,,,,,,,,,,,128,,,,,,,
2020,Buchanan County,51027,Total,Number of PWS,,,,,,,,,,,,,,,,,,4
2020,Buchanan County,51027,Total,Population,,,,,,,18991,,,,,,,,,,,
2020,Buchanan County,51027,Consecutive,Number of PWS,,,2,,,,,,,,,,,,,,,
2020,Buchanan County,29021,Fluoridated,Population,,,,,,,,,,,,,,,,,72585,
2020,Buchanan County,51027,Natural,Percent,,,,,,,,,,,,,,,0,,,
2020,Buchanan County,29021,Fluoridated,Number of PWS,,,,4,,,,,,,,,,,,,,
2020,Buchanan County,29021,Fluoridated,Percent,,,,,,,,,,,,100,,,,,,
2020,Buchanan County,19019,Adjusted,Number of PWS,,1,,,,,,,,,,,,,,,,
2020,Buchanan County,19019,Adjusted,Percent,,,,,,,,,,,,,48.9,,,,,
2020,Buchanan County,19019,Adjusted,Population,,,,,,,,5583,,,,,,,,,,
2020,Buchanan County,19019,Census,Population,20586,,,,,,,,,,,,,,,,,
2020,Buchanan County,19019,Consecutive,Number of PWS,,,0,,,,,,,,,,,,,,,
2020,Buchanan County,19019,Consecutive,Percent,,,,,,,,,,,,,,,,,,
2020,Buchanan County,19019,Consecutive,Population,,,,,,,,,,,,,,,,,,
2020,Buchanan County,19019,Fluoridated,Number of PWS,,,,6,,,,,,,,,,,,,,
2020,Buchanan County,19019,Fluoridated,Percent,,,,,,,,,,,,71.5,,,,,,
2020,Buchanan County,19019,Fluoridated,Population,,,,,,,,,,,,,,,,,8174,
2020,Buchanan County,19019,Natural,Number of PWS,,,,,,5,,,,,,,,,,,,
2020,Buchanan County,19019,Natural,Percent,,,,,,,,,,,,,,,22.7,,,
2020,Buchanan County,51027,Adjusted,Percent,,,,,,,,,,,,,,,,,,
2020,Buchanan County,19019,Non-Fluoridated,Number of PWS,,,,,3,,,,,,,,,,,,,
2020,Buchanan County,29021,Consecutive,Population,,,,,,,,,2501,,,,,,,,,
2020,Buchanan County,19019,Natural,Population,,,,,,,,,,2591,,,,,,,,
2020,Buchanan County,29021,Consecutive,Percent,,,,,,,,,,,,,,3.4,,,,
2020,Buchanan County,29021,Census,Population,84615,,,,,,,,,,,,,,,,,
2020,Buchanan County,29021,Adjusted,Population,,,,,,,,70084,,,,,,,,,,
2020,Buchanan County,29021,Consecutive,Number of PWS,,,3,,,,,,,,,,,,,,,
2020,Buchanan County,29021,Adjusted,Number of PWS,,1,,,,,,,,,,,,,,,,
2020,Buchanan County,19019,Total,Population,,,,,,,11428,,,,,,,,,,,
2020,Buchanan County,19019,Total,Number of PWS,,,,,,,,,,,,,,,,,,9
2020,Buchanan County,19019,Non-Fluoridated,Population,,,,,,,,,,,3254,,,,,,,
